,tag,t,z,mass,width
5189,1.00,1797.00,498.77,1714986.00,8554.87
5192,1.00,1798.00,501.60,1681211.00,8346.70
5195,1.00,1799.00,503.97,1815855.00,9335.53
5198,1.00,1800.00,506.70,1938185.00,9084.66
5201,1.00,1801.00,504.18,2114075.00,11797.51
5204,1.00,1802.00,494.34,2151793.00,12121.78
5207,1.00,1803.00,485.64,2108634.00,11179.57
5210,1.00,1804.00,479.07,1984129.00,9702.34
5213,1.00,1805.00,475.42,1609957.00,8911.28
5216,1.00,1806.00,471.39,1079341.00,6675.25
5219,1.00,1807.00,466.97,1496459.00,8395.77
5222,1.00,1808.00,462.69,1739050.00,9716.30
5225,1.00,1809.00,458.09,1410699.00,8265.26
5228,1.00,1810.00,455.08,1411734.00,8064.47
5231,1.00,1811.00,457.42,1944489.00,10797.51
5234,1.00,1812.00,466.96,1944780.00,10213.84
5237,1.00,1813.00,475.40,1570016.00,8884.55
5240,1.00,1814.00,481.80,1826733.00,9932.92
5243,1.00,1815.00,487.06,1722815.00,8935.95
5246,1.00,1816.00,492.12,1503041.00,9053.53
5249,1.00,1817.00,495.68,2126181.00,11327.20
5252,1.00,1818.00,500.16,1654763.00,8846.95
5255,1.00,1819.00,504.16,1309299.00,7711.40
5258,1.00,1820.00,508.13,1424754.00,8190.23
5261,1.00,1821.00,503.23,1461062.00,9843.73
5264,1.00,1822.00,491.90,1148924.00,8025.84
5267,1.00,1823.00,483.55,1107993.00,6941.34
5270,1.00,1824.00,476.97,1189477.00,7165.38
5273,1.00,1825.00,472.73,1451523.00,8147.19
5276,1.00,1826.00,468.30,1392308.00,8311.53
5279,1.00,1827.00,464.17,1558294.00,8182.84
5282,1.00,1828.00,460.74,1141305.00,6533.74
5285,1.00,1829.00,456.95,1344145.00,7655.65
5288,1.00,1830.00,454.35,1053146.00,6088.56
5291,1.00,1831.00,460.27,1335591.00,9107.94
5294,1.00,1832.00,470.11,1423383.00,8530.89
5297,1.00,1833.00,477.05,1415694.00,8478.93
5300,1.00,1834.00,483.03,1431025.00,8235.23
5303,1.00,1835.00,486.95,1426721.00,8232.22
5306,1.00,1836.00,493.18,1312085.00,7435.35
5309,1.00,1837.00,496.85,1142895.00,6830.52
5312,1.00,1838.00,499.52,1541802.00,9247.91
5315,1.00,1839.00,501.51,1462809.00,8053.58
5318,1.00,1840.00,504.52,1333974.00,7523.88
5321,1.00,1841.00,496.87,2092434.00,12032.97
5324,1.00,1842.00,489.06,1883511.00,10179.28
5327,1.00,1843.00,482.67,1360741.00,8183.71
5330,1.00,1844.00,476.08,1130716.00,7231.53
5333,1.00,1845.00,469.81,1167247.00,7241.17
5336,1.00,1846.00,464.52,1309199.00,7747.05
5339,1.00,1847.00,461.64,1964991.00,9854.23
5342,1.00,1848.00,458.56,1650546.00,8906.56
5345,1.00,1849.00,453.00,1019938.00,6568.94
5348,1.00,1850.00,452.49,1392324.00,8166.84
5351,1.00,1851.00,461.05,1853516.00,10629.06
5354,1.00,1852.00,469.83,1819240.00,9967.78
5357,1.00,1853.00,476.98,1506749.00,8790.88
5360,1.00,1854.00,483.61,1838693.00,9549.56
5363,1.00,1855.00,487.75,1748921.00,9139.26
5366,1.00,1856.00,492.44,1500453.00,8883.60
5369,1.00,1857.00,495.95,1621716.00,8883.93
5372,1.00,1858.00,497.96,1547471.00,8148.88
5375,1.00,1859.00,500.17,2208355.00,11115.90
5378,1.00,1860.00,499.78,2219717.00,11035.94
5381,1.00,1861.00,491.14,2316878.00,11857.04
5384,1.00,1862.00,482.68,2202380.00,10847.24
5387,1.00,1863.00,477.42,2086816.00,10574.59
5390,1.00,1864.00,472.91,1781806.00,9468.85
5393,1.00,1865.00,468.68,2438856.00,11408.04
5396,1.00,1866.00,465.03,1601657.00,8706.31
5399,1.00,1867.00,459.62,1443733.00,8340.22
5402,1.00,1868.00,457.32,1236760.00,7414.39
5405,1.00,1869.00,453.65,1220791.00,7491.03
5408,1.00,1870.00,454.39,1646407.00,9462.54
5411,1.00,1871.00,463.45,2455417.00,11721.29
5414,1.00,1872.00,470.33,2441443.00,11410.04
5417,1.00,1873.00,476.60,2319156.00,11576.82
5420,1.00,1874.00,481.64,2656851.00,11780.33
5423,1.00,1875.00,485.44,2265589.00,10724.85
5426,1.00,1876.00,489.48,1792550.00,9499.08
5429,1.00,1877.00,493.54,1734162.00,8874.61
5432,1.00,1878.00,495.51,2126539.00,10168.20
5435,1.00,1879.00,496.43,1574962.00,9013.71
5438,1.00,1880.00,493.81,1281778.00,8516.12
5441,1.00,1881.00,482.56,1361129.00,8444.84
5444,1.00,1882.00,474.65,1342063.00,8157.49
5447,1.00,1883.00,467.51,1156490.00,6859.24
5450,1.00,1884.00,461.73,1594238.00,8420.23
5453,1.00,1885.00,456.97,1247612.00,7346.31
5456,1.00,1886.00,451.90,1247332.00,7499.75
5459,1.00,1887.00,446.92,1340408.00,7722.41
5462,1.00,1888.00,443.57,2293482.00,11172.41
5465,1.00,1889.00,440.24,2166798.00,10649.61
5468,1.00,1890.00,444.32,2521034.00,12249.66
5471,1.00,1891.00,453.49,2324084.00,11729.49
5474,1.00,1892.00,462.51,2001773.00,10867.40
5477,1.00,1893.00,468.84,2091884.00,10676.10
5480,1.00,1894.00,475.28,1202576.00,7519.75
5483,1.00,1895.00,479.61,1055215.00,6873.33
5486,1.00,1896.00,483.54,1101890.00,6994.60
5489,1.00,1897.00,487.70,1117531.00,6999.97
5492,1.00,1898.00,491.08,1304471.00,7680.66
5495,1.00,1899.00,494.96,1064668.00,6743.14
5498,1.00,1900.00,487.59,1411901.00,9777.58
5501,1.00,1901.00,478.29,1443607.00,8796.91
5504,1.00,1902.00,471.77,1699883.00,9471.11
5507,1.00,1903.00,466.61,1705521.00,9459.78
5510,1.00,1904.00,461.89,1751728.00,9591.73
5513,1.00,1905.00,458.51,1452090.00,8208.75
5516,1.00,1906.00,453.84,1209083.00,7322.16
5519,1.00,1907.00,450.15,1180288.00,7496.04
5522,1.00,1908.00,446.19,1421577.00,8122.66
5525,1.00,1909.00,443.60,1540561.00,8148.18
5528,1.00,1910.00,451.39,1591005.00,9948.35
5531,1.00,1911.00,461.95,1162711.00,7447.27
5534,1.00,1912.00,469.17,1120066.00,6821.57
5537,1.00,1913.00,474.28,1777553.00,9365.25
5540,1.00,1914.00,479.19,1243578.00,7751.89
5543,1.00,1915.00,486.17,1190869.00,6892.83
5546,1.00,1916.00,489.08,1538920.00,9126.06
5549,1.00,1917.00,493.65,1234683.00,7472.87
5552,1.00,1918.00,496.65,1570804.00,8791.80
5555,1.00,1919.00,498.29,2168109.00,10601.55
5558,1.00,1920.00,489.30,1898681.00,11278.38
5561,1.00,1921.00,479.27,1358246.00,8891.74
5564,1.00,1922.00,471.64,1272464.00,7719.03
5567,1.00,1923.00,465.54,1050769.00,6732.23
5570,1.00,1924.00,459.52,1326443.00,7677.53
5573,1.00,1925.00,455.13,1798607.00,9086.04
5576,1.00,1926.00,451.52,1297750.00,7798.11
5579,1.00,1927.00,448.37,1297785.00,7771.06
5582,1.00,1928.00,445.49,1026692.00,6520.25
5585,1.00,1929.00,445.11,1301729.00,7578.08
5588,1.00,1930.00,453.95,1804513.00,9639.50
5591,1.00,1931.00,462.77,1929179.00,9908.47
5594,1.00,1932.00,469.63,1622100.00,8368.68
5597,1.00,1933.00,474.31,1308989.00,7647.46
5600,1.00,1934.00,478.64,1309926.00,7679.18
5603,1.00,1935.00,483.62,1918565.00,9320.60
5606,1.00,1936.00,486.64,1984256.00,9091.25
5609,1.00,1937.00,489.20,1950116.00,9725.82
5612,1.00,1938.00,491.88,2588291.00,12306.93
5615,1.00,1939.00,491.22,2589163.00,12244.64
5618,1.00,1940.00,481.95,2093222.00,11244.77
5621,1.00,1941.00,474.56,1906606.00,10513.31
5624,1.00,1942.00,468.90,2216834.00,10618.79
5627,1.00,1943.00,463.86,1651871.00,9441.24
5630,1.00,1944.00,459.56,1394324.00,8418.87
5633,1.00,1945.00,453.96,1451431.00,8363.72
5636,1.00,1946.00,449.37,2456205.00,11497.93
5639,1.00,1947.00,447.12,2811850.00,12073.12
5642,1.00,1948.00,444.81,1481441.00,8361.62
5645,1.00,1949.00,448.43,1002352.00,7041.26
5648,1.00,1950.00,460.30,1077882.00,7411.51
5651,1.00,1951.00,468.86,1151247.00,7205.12
5654,1.00,1952.00,476.87,1520422.00,8352.32
5657,1.00,1953.00,482.79,1615973.00,8486.67
5660,1.00,1954.00,487.05,1060348.00,6201.81
5663,1.00,1955.00,491.17,1148011.00,7267.58
5666,1.00,1956.00,496.15,1229998.00,7230.37
5669,1.00,1957.00,500.04,1107438.00,6593.68
5672,1.00,1958.00,501.44,1179191.00,7869.81
5675,1.00,1959.00,497.76,1039925.00,7404.11
5678,1.00,1960.00,487.40,1368973.00,8613.36
5681,1.00,1961.00,478.59,1389151.00,8204.39
5684,1.00,1962.00,473.08,1523057.00,8614.79
5687,1.00,1963.00,467.27,1172497.00,7238.43
5690,1.00,1964.00,462.06,1125248.00,7086.44
5693,1.00,1965.00,456.63,964731.00,6019.49
5696,1.00,1966.00,452.71,1149523.00,6815.43
5699,1.00,1967.00,448.58,1773722.00,10050.53
5702,1.00,1968.00,445.61,2034563.00,9794.62
5705,1.00,1969.00,450.52,1964788.00,10680.32
5708,1.00,1970.00,459.40,1854347.00,9873.68
5711,1.00,1971.00,467.05,1868283.00,9379.91
5714,1.00,1972.00,473.53,1619417.00,8831.52
5717,1.00,1973.00,478.52,1702164.00,8660.88
5720,1.00,1974.00,482.83,1741875.00,8885.83
5723,1.00,1975.00,487.59,1406036.00,7546.19
5726,1.00,1976.00,491.11,1564325.00,8344.36
5729,1.00,1977.00,493.10,1886047.00,10043.68
5732,1.00,1978.00,496.31,1262806.00,7285.54
5735,1.00,1979.00,489.29,1486758.00,9894.05
5738,1.00,1980.00,481.92,1802367.00,10668.65
5741,1.00,1981.00,475.42,1597307.00,9272.09
5744,1.00,1982.00,469.58,1465462.00,9078.12
5747,1.00,1983.00,464.96,1618281.00,8471.76
5750,1.00,1984.00,460.74,1936747.00,10878.15
5753,1.00,1985.00,457.55,1560168.00,8433.93
5756,1.00,1986.00,453.71,1296023.00,7434.60
5759,1.00,1987.00,451.42,1695842.00,8422.08
5762,1.00,1988.00,450.65,1502270.00,8874.37
5765,1.00,1989.00,457.25,1208338.00,8441.01
5768,1.00,1990.00,467.80,1232556.00,8196.98
5771,1.00,1991.00,477.20,1184246.00,7577.80
5774,1.00,1992.00,484.44,1262780.00,7528.69
5777,1.00,1993.00,489.92,1715893.00,9220.44
5780,1.00,1994.00,494.18,1384578.00,7647.62
5783,1.00,1995.00,498.42,2083188.00,9989.98
5786,1.00,1996.00,501.49,1618658.00,8547.39
5789,1.00,1997.00,504.33,1802197.00,8533.27
5792,1.00,1998.00,506.37,1210267.00,7325.88
5795,1.00,1999.00,495.16,1166381.00,8427.04
5798,1.00,2000.00,484.52,1949276.00,10416.77
5801,1.00,2001.00,478.77,1658852.00,8951.15
5804,1.00,2002.00,474.07,1715047.00,9218.89
5807,1.00,2003.00,468.91,1960467.00,9697.22
5810,1.00,2004.00,465.85,1588805.00,8372.30
5813,1.00,2005.00,461.58,1572656.00,8408.40
5816,1.00,2006.00,457.33,1387468.00,7776.57
5819,1.00,2007.00,453.43,1704701.00,8476.89
5822,1.00,2008.00,452.06,1686122.00,9463.05
5825,1.00,2009.00,461.95,1689004.00,10005.63
5828,1.00,2010.00,469.51,1297837.00,7835.59
5831,1.00,2011.00,478.10,1335412.00,7586.91
5834,1.00,2012.00,482.18,1068528.00,6647.02
5837,1.00,2013.00,487.28,1058784.00,6685.83
5840,1.00,2014.00,492.01,1307231.00,7776.75
5843,1.00,2015.00,496.44,1889615.00,9203.87
5846,1.00,2016.00,498.69,2153839.00,10463.78
5849,1.00,2017.00,502.41,2324660.00,11994.32
5852,1.00,2018.00,501.28,1591391.00,9546.90
5855,1.00,2019.00,488.96,1113960.00,7799.15
5858,1.00,2020.00,479.15,1451040.00,8770.10
5861,1.00,2021.00,473.95,2022590.00,10370.96
5864,1.00,2022.00,469.16,1923104.00,10014.43
5867,1.00,2023.00,465.60,1679611.00,8795.11
5870,1.00,2024.00,461.53,1654431.00,9574.98
5873,1.00,2025.00,457.12,1555472.00,8132.78
5876,1.00,2026.00,453.37,1430303.00,8162.10
5879,1.00,2027.00,449.06,2292684.00,10762.72
5882,1.00,2028.00,451.81,2819580.00,13625.34
5885,1.00,2029.00,460.06,2058558.00,10687.97
5888,1.00,2030.00,467.44,1764247.00,9825.76
5891,1.00,2031.00,473.71,2018554.00,10296.28
5894,1.00,2032.00,478.28,2200952.00,10632.06
5897,1.00,2033.00,483.92,1747161.00,9840.09
5900,1.00,2034.00,488.63,1582910.00,8529.32
5903,1.00,2035.00,491.62,1882014.00,9985.35
5906,1.00,2036.00,493.77,2161715.00,11130.83
5909,1.00,2037.00,497.09,1751026.00,9242.34
5912,1.00,2038.00,494.09,2035261.00,12203.98
5915,1.00,2039.00,486.14,1910518.00,10619.68
5918,1.00,2040.00,479.36,1180971.00,8028.09
5921,1.00,2041.00,472.08,1286369.00,8129.82
5924,1.00,2042.00,466.64,1485278.00,8198.25
5927,1.00,2043.00,461.56,2171522.00,10697.55
5930,1.00,2044.00,457.84,2334980.00,11038.72
5933,1.00,2045.00,454.82,2274580.00,10434.03
5936,1.00,2046.00,453.52,1467571.00,7957.33
5939,1.00,2047.00,450.29,1131944.00,6420.30
5942,1.00,2048.00,456.17,1350403.00,8791.53
5945,1.00,2049.00,468.67,1262130.00,7988.15
5948,1.00,2050.00,476.21,2020456.00,9844.31
5951,1.00,2051.00,480.84,1808668.00,9645.21
5954,1.00,2052.00,486.41,1901609.00,9089.75
5957,1.00,2053.00,488.19,2140816.00,12555.64
5960,1.00,2054.00,493.78,2095846.00,10818.04
5963,1.00,2055.00,495.56,2228284.00,10599.76
5966,1.00,2056.00,498.38,1558656.00,8096.85
5969,1.00,2057.00,500.89,1538211.00,7779.90
5972,1.00,2058.00,493.71,1361401.00,9186.25
5975,1.00,2059.00,483.47,1111045.00,7457.18
5978,1.00,2060.00,474.76,1112788.00,7109.18
5981,1.00,2061.00,467.67,1185485.00,7223.47
5984,1.00,2062.00,462.39,1923721.00,9702.28
5987,1.00,2063.00,459.02,1539482.00,8261.26
5990,1.00,2064.00,454.15,1606954.00,8457.61
5993,1.00,2065.00,451.61,1902680.00,9200.76
5996,1.00,2066.00,448.81,1546366.00,8190.27
5999,1.00,2067.00,446.21,1389245.00,8013.69
6002,1.00,2068.00,456.77,1896897.00,11132.74
6005,1.00,2069.00,465.73,1698131.00,9190.09
6008,1.00,2070.00,472.26,1751836.00,9474.35
6011,1.00,2071.00,477.58,1742683.00,9485.87
6014,1.00,2072.00,483.60,1835756.00,9518.78
6017,1.00,2073.00,488.34,2154589.00,9906.93
6020,1.00,2074.00,490.73,2185192.00,10686.86
6023,1.00,2075.00,494.17,2118253.00,10669.48
6026,1.00,2076.00,497.67,1526726.00,8568.67
6029,1.00,2077.00,498.82,1112702.00,7322.94
6032,1.00,2078.00,486.96,1033559.00,7307.92
6035,1.00,2079.00,477.22,1026245.00,6986.94
6038,1.00,2080.00,469.16,1158507.00,7220.13
6041,1.00,2081.00,463.57,1239244.00,7707.04
6044,1.00,2082.00,457.73,1293400.00,7700.85
6047,1.00,2083.00,453.43,1248713.00,7110.90
6050,1.00,2084.00,449.21,1213551.00,7170.58
6053,1.00,2085.00,445.26,1703796.00,8829.71
6056,1.00,2086.00,442.14,2368708.00,11368.05
6059,1.00,2087.00,443.16,2468393.00,11997.82
6062,1.00,2088.00,452.56,2011113.00,11104.45
6065,1.00,2089.00,459.74,1998820.00,10353.37
6068,1.00,2090.00,466.44,2231668.00,10424.94
6071,1.00,2091.00,471.73,1972908.00,10159.74
6074,1.00,2092.00,475.86,1705064.00,9312.28
6077,1.00,2093.00,480.23,1929662.00,9734.92
6080,1.00,2094.00,483.77,1583444.00,8504.26
6083,1.00,2095.00,488.30,1729061.00,9246.56
6086,1.00,2096.00,491.78,1281375.00,8288.22
6089,1.00,2097.00,490.58,1590256.00,10272.31
6092,1.00,2098.00,479.21,1504905.00,9674.51
6095,1.00,2099.00,471.80,1669874.00,9411.79
6098,1.00,2100.00,465.79,1878783.00,9727.87
6101,1.00,2101.00,462.05,1222130.00,7316.40
6104,1.00,2102.00,457.03,987086.00,6342.43
6107,1.00,2103.00,451.73,1066788.00,6766.89
6110,1.00,2104.00,447.74,1123419.00,6833.62
6113,1.00,2105.00,444.60,1201084.00,6965.66
6116,1.00,2106.00,441.54,1666814.00,8339.72
6119,1.00,2107.00,445.25,1570903.00,8776.53
6122,1.00,2108.00,454.94,1663642.00,9666.74
6125,1.00,2109.00,461.81,1378396.00,7737.09
6128,1.00,2110.00,468.55,1208934.00,7200.83
6131,1.00,2111.00,474.25,1110538.00,7041.67
6134,1.00,2112.00,479.71,1146823.00,7020.02
6137,1.00,2113.00,482.23,1179289.00,7458.00
6140,1.00,2114.00,487.15,1307939.00,7561.52
6143,1.00,2115.00,490.07,1649404.00,9170.27
6146,1.00,2116.00,492.43,2118525.00,10766.86
6149,1.00,2117.00,489.26,1934329.00,11059.00
6152,1.00,2118.00,480.08,1592372.00,9475.52
6155,1.00,2119.00,471.79,1943967.00,10276.53
6158,1.00,2120.00,466.36,2033301.00,10335.07
6161,1.00,2121.00,461.16,2333035.00,11190.13
6164,1.00,2122.00,456.92,2241791.00,10893.43
6167,1.00,2123.00,453.86,2081749.00,10662.66
6170,1.00,2124.00,451.28,1870601.00,9752.63
6173,1.00,2125.00,448.73,2379277.00,11449.26
6176,1.00,2126.00,447.89,2399964.00,11242.46
6179,1.00,2127.00,453.50,2313784.00,11754.75
6182,1.00,2128.00,463.15,1833498.00,9995.53
6185,1.00,2129.00,469.40,2127582.00,10614.92
6188,1.00,2130.00,475.32,1964880.00,9703.84
6191,1.00,2131.00,478.95,2071196.00,10164.62
6194,1.00,2132.00,481.87,2062897.00,10413.39
6197,1.00,2133.00,483.95,1948962.00,10159.69
6200,1.00,2134.00,488.46,1456118.00,8226.38
6203,1.00,2135.00,493.76,1195671.00,7148.79
6206,1.00,2136.00,496.75,1373512.00,7924.23
6209,1.00,2137.00,489.06,1770163.00,10599.14
6212,1.00,2138.00,480.39,2238951.00,11085.60
6215,1.00,2139.00,473.71,1965429.00,10897.59
6218,1.00,2140.00,468.16,1829295.00,10052.77
6221,1.00,2141.00,463.61,1193497.00,7055.18
6224,1.00,2142.00,458.81,1477372.00,8528.19
6227,1.00,2143.00,455.10,1485398.00,8367.08
6230,1.00,2144.00,451.63,1407114.00,8023.79
6233,1.00,2145.00,448.25,1353689.00,7667.14
6236,1.00,2146.00,446.56,1083746.00,7035.29
6239,1.00,2147.00,456.54,1266346.00,8419.73
6242,1.00,2148.00,466.08,1317420.00,7741.84
6245,1.00,2149.00,474.08,1069064.00,7310.69
6248,1.00,2150.00,480.94,1136654.00,7115.47
6251,1.00,2151.00,486.68,1427668.00,7894.00
6254,1.00,2152.00,489.80,2269369.00,10900.67
6257,1.00,2153.00,493.25,2004201.00,10306.70
6260,1.00,2154.00,499.60,1598448.00,9260.52
6263,1.00,2155.00,502.19,2450558.00,11756.92
6266,1.00,2156.00,501.89,2153836.00,11240.64
6269,1.00,2157.00,491.18,1212152.00,9021.80
6272,1.00,2158.00,480.79,1497608.00,8792.14
6275,1.00,2159.00,474.48,2061419.00,10806.89
6278,1.00,2160.00,470.81,1866168.00,10532.68
6281,1.00,2161.00,466.42,1273058.00,7460.51
6284,1.00,2162.00,463.19,1083845.00,6480.00
6287,1.00,2163.00,457.86,1163287.00,6858.56
6290,1.00,2164.00,453.83,1992786.00,10523.21
6293,1.00,2165.00,451.61,1953275.00,10254.12
6296,1.00,2166.00,452.94,1461476.00,9186.81
6299,1.00,2167.00,462.00,1986371.00,10796.76
6302,1.00,2168.00,470.21,1378906.00,8531.22
6305,1.00,2169.00,478.18,1127680.00,7398.40
6308,1.00,2170.00,484.74,1533783.00,8356.92
6311,1.00,2171.00,489.75,1703666.00,8964.84
6314,1.00,2172.00,493.06,1823792.00,9367.84
6317,1.00,2173.00,497.20,1365298.00,7716.86
6320,1.00,2174.00,500.98,1471150.00,7989.26
6323,1.00,2175.00,504.38,1681227.00,9427.89
6326,1.00,2176.00,502.37,1684782.00,9747.71
6329,1.00,2177.00,492.62,1744605.00,11149.26
6332,1.00,2178.00,485.49,1883596.00,9798.75
6335,1.00,2179.00,480.34,1517395.00,8547.09
6338,1.00,2180.00,474.68,1298054.00,7411.86
6341,1.00,2181.00,468.90,1217122.00,6995.62
6344,1.00,2182.00,464.12,1321895.00,7399.48
6347,1.00,2183.00,459.57,1178833.00,7219.66
6350,1.00,2184.00,454.87,1678591.00,8652.44
6353,1.00,2185.00,452.60,2210215.00,10733.78
6356,1.00,2186.00,456.51,2180564.00,11705.21
6359,1.00,2187.00,466.44,1626660.00,9395.44
6362,1.00,2188.00,475.02,1666766.00,9547.60
6365,1.00,2189.00,481.02,1587282.00,8404.43
6368,1.00,2190.00,486.54,1231398.00,7312.08
6371,1.00,2191.00,492.15,1538523.00,8779.63
6374,1.00,2192.00,496.56,2189500.00,10798.02
6377,1.00,2193.00,500.31,2565000.00,12056.00
6380,1.00,2194.00,503.46,1833830.00,9510.99
6383,1.00,2195.00,505.88,1945415.00,9827.30
6386,1.00,2196.00,501.21,1745584.00,11180.90
6389,1.00,2197.00,491.19,1306096.00,8689.32
6392,1.00,2198.00,482.17,1016518.00,6496.65
6395,1.00,2199.00,475.02,1131008.00,7453.16
6398,1.00,2200.00,469.18,1918349.00,10308.79
6401,1.00,2201.00,464.58,2424413.00,11088.00
6404,1.00,2202.00,462.55,1817801.00,10147.51
6407,1.00,2203.00,458.64,980660.00,6514.54
6410,1.00,2204.00,454.29,1178916.00,7392.53
6413,1.00,2205.00,451.14,1180812.00,7144.57
6416,1.00,2206.00,456.94,1840407.00,10222.16
6419,1.00,2207.00,465.53,1753406.00,8776.12
6422,1.00,2208.00,472.12,1482106.00,8570.25
6425,1.00,2209.00,477.20,1734888.00,9111.62
6428,1.00,2210.00,482.84,1376822.00,7471.48
6431,1.00,2211.00,487.84,1093739.00,6698.36
6434,1.00,2212.00,493.02,1077671.00,6865.82
6437,1.00,2213.00,496.90,1091928.00,6740.34
6440,1.00,2214.00,501.10,1539714.00,8698.91
6443,1.00,2215.00,501.46,1150724.00,7143.17
6446,1.00,2216.00,491.93,1343516.00,9071.03
6449,1.00,2217.00,483.21,1396280.00,8623.59
6452,1.00,2218.00,476.08,1340066.00,7830.69
6455,1.00,2219.00,470.67,1383252.00,8165.40
6458,1.00,2220.00,466.71,1368713.00,7851.32
6461,1.00,2221.00,462.80,1283682.00,7067.33
6464,1.00,2222.00,459.59,1460134.00,7862.14
6467,1.00,2223.00,456.62,1986286.00,9950.96
6470,1.00,2224.00,453.48,1606136.00,8544.21
6473,1.00,2225.00,452.83,1522101.00,8581.48
6476,1.00,2226.00,464.05,1538408.00,9450.06
6479,1.00,2227.00,473.74,1476512.00,8734.98
6482,1.00,2228.00,480.30,1930090.00,10007.17
6485,1.00,2229.00,485.79,1306079.00,7475.36
6488,1.00,2230.00,491.57,1406080.00,8310.63
6491,1.00,2231.00,496.28,1708216.00,8916.52
6494,1.00,2232.00,500.93,1965230.00,10814.95
6497,1.00,2233.00,502.41,2251506.00,11177.96
6500,1.00,2234.00,504.31,2362030.00,10590.43
6503,1.00,2235.00,504.00,2485477.00,11781.37
6506,1.00,2236.00,494.75,2420635.00,13446.50
6509,1.00,2237.00,486.81,2271666.00,11265.69
6512,1.00,2238.00,480.79,2510918.00,11561.22
6515,1.00,2239.00,476.31,2915721.00,12750.86
6518,1.00,2240.00,472.70,2115247.00,10513.95
6521,1.00,2241.00,468.56,1081705.00,7071.12
6524,1.00,2242.00,464.17,1192728.00,7293.60
6527,1.00,2243.00,460.22,1089110.00,6396.82
6530,1.00,2244.00,455.44,1096881.00,6953.12
6533,1.00,2245.00,456.72,1349274.00,8189.56
6536,1.00,2246.00,467.40,1017024.00,6307.15
6539,1.00,2247.00,476.60,1116289.00,7048.88
6542,1.00,2248.00,481.05,1470063.00,8397.97
6545,1.00,2249.00,486.57,1138345.00,6877.85
6548,1.00,2250.00,492.14,1236888.00,7768.54
6551,1.00,2251.00,496.15,1315512.00,7661.94
6554,1.00,2252.00,499.55,1500055.00,8025.94
6557,1.00,2253.00,503.92,1196585.00,6819.84
6560,1.00,2254.00,507.66,1130947.00,6204.66
6563,1.00,2255.00,504.97,1059927.00,7709.02
6566,1.00,2256.00,491.60,1082696.00,7969.44
6569,1.00,2257.00,482.89,1085181.00,7182.10
6572,1.00,2258.00,473.96,1394045.00,8684.04
6575,1.00,2259.00,469.09,1583140.00,8849.40
6578,1.00,2260.00,464.32,1287716.00,7809.70
6581,1.00,2261.00,460.13,1206841.00,7680.00
6584,1.00,2262.00,455.90,1405463.00,8131.60
6587,1.00,2263.00,451.77,1256812.00,7711.57
6590,1.00,2264.00,448.59,1221376.00,7477.34
6593,1.00,2265.00,451.56,1381420.00,8632.09
6596,1.00,2266.00,462.03,1483948.00,9232.07
6599,1.00,2267.00,469.76,1249978.00,7384.03
6602,1.00,2268.00,477.95,1233718.00,7459.50
6605,1.00,2269.00,483.26,1285135.00,7099.26
6608,1.00,2270.00,487.63,1544982.00,8021.71
6611,1.00,2271.00,491.57,1572792.00,9014.89
6614,1.00,2272.00,495.51,2068887.00,11043.52
6617,1.00,2273.00,498.55,1341381.00,7288.57
6620,1.00,2274.00,500.75,1384781.00,7870.59
6623,1.00,2275.00,493.45,1803299.00,10770.00
6626,1.00,2276.00,485.19,2322255.00,11204.80
6629,1.00,2277.00,479.00,1606096.00,8978.40
6632,1.00,2278.00,473.38,1221292.00,7830.69
6635,1.00,2279.00,466.82,1167197.00,7242.29
6638,1.00,2280.00,460.94,2025975.00,10763.84
6641,1.00,2281.00,457.72,1860634.00,9700.98
6644,1.00,2282.00,454.94,1449878.00,8237.59
6647,1.00,2283.00,452.40,1047452.00,6361.80
6650,1.00,2284.00,448.69,1066860.00,6696.83
6653,1.00,2285.00,455.70,1820087.00,10055.18
6656,1.00,2286.00,464.05,1762873.00,9700.23
6659,1.00,2287.00,470.94,1525206.00,8555.25
6662,1.00,2288.00,477.94,1564784.00,8121.90
6665,1.00,2289.00,481.68,2270572.00,10762.78
6668,1.00,2290.00,485.96,1534404.00,7673.97
6671,1.00,2291.00,489.31,1929210.00,9672.35
6674,1.00,2292.00,492.05,2276331.00,11195.00
6677,1.00,2293.00,495.74,2135487.00,10435.25
6680,1.00,2294.00,497.93,1577554.00,8788.80
6683,1.00,2295.00,488.62,1147997.00,7821.15
6686,1.00,2296.00,480.14,1338244.00,7796.27
