,tag,t,z,mass,width
16362,1.00,8192.00,407.56,676552.00,4670.20
16364,1.00,8193.00,407.70,640761.00,4253.96
16366,1.00,8194.00,405.94,518280.00,3767.83
16368,1.00,8195.00,406.59,589993.00,4889.12
16370,1.00,8196.00,407.18,430391.00,3015.39
16372,1.00,8197.00,407.23,445526.00,2942.11
16374,1.00,8198.00,407.77,535325.00,3563.54
16376,1.00,8199.00,406.96,822070.00,5626.36
16378,1.00,8200.00,407.66,682602.00,4913.98
16380,1.00,8201.00,407.38,575771.00,3907.59
16382,1.00,8202.00,407.89,473890.00,3416.21
16384,1.00,8203.00,407.50,570428.00,4371.71
16386,1.00,8204.00,408.62,478326.00,3403.35
16388,1.00,8205.00,408.19,592723.00,3896.08
16390,1.00,8206.00,408.21,594246.00,3914.33
16392,1.00,8207.00,410.00,689033.00,4786.27
16394,1.00,8208.00,409.41,658157.00,4457.23
16396,1.00,8209.00,409.39,670390.00,4477.62
16398,1.00,8210.00,407.77,747664.00,4868.56
16400,1.00,8211.00,408.25,598199.00,3872.87
16402,1.00,8212.00,408.23,440605.00,3315.02
16404,1.00,8213.00,407.33,554075.00,4080.23
16406,1.00,8214.00,407.13,601629.00,4144.60
16408,1.00,8215.00,406.74,525438.00,3774.53
16410,1.00,8216.00,406.12,747450.00,4869.60
16412,1.00,8217.00,406.26,908534.00,5510.78
16414,1.00,8218.00,405.39,909418.00,6008.49
16416,1.00,8219.00,405.48,953821.00,6043.71
16418,1.00,8220.00,406.27,991580.00,6383.34
16420,1.00,8221.00,405.63,1012987.00,6083.48
16422,1.00,8222.00,406.14,829596.00,5630.95
16424,1.00,8223.00,407.84,642313.00,4917.99
16426,1.00,8224.00,407.47,762994.00,5638.74
16428,1.00,8225.00,407.55,800920.00,5751.13
16430,1.00,8226.00,408.03,1045487.00,6348.09
16432,1.00,8227.00,407.81,871019.00,5763.81
16434,1.00,8228.00,407.90,859084.00,5711.13
16436,1.00,8229.00,408.04,918624.00,6068.34
16438,1.00,8230.00,407.03,634416.00,4833.89
16440,1.00,8231.00,407.63,508934.00,3687.94
16442,1.00,8232.00,408.14,808628.00,5015.41
16444,1.00,8233.00,408.27,754591.00,4921.63
16446,1.00,8234.00,406.60,908749.00,6489.71
16448,1.00,8235.00,407.10,888454.00,6226.30
16450,1.00,8236.00,407.02,827117.00,5926.28
16452,1.00,8237.00,406.87,776908.00,5259.33
16454,1.00,8238.00,406.26,707310.00,4653.49
16456,1.00,8239.00,406.48,612900.00,4092.35
16458,1.00,8240.00,406.79,552911.00,3667.68
16460,1.00,8241.00,406.47,414274.00,2723.67
16462,1.00,8242.00,403.21,705140.00,5145.13
16464,1.00,8243.00,403.76,878057.00,6128.04
16466,1.00,8244.00,404.05,970030.00,6634.40
16468,1.00,8245.00,402.41,791915.00,5386.30
16470,1.00,8246.00,401.52,1092680.00,6894.68
16472,1.00,8247.00,401.21,1163689.00,7000.14
16474,1.00,8248.00,402.01,1125376.00,6978.52
16476,1.00,8249.00,402.27,1022808.00,6716.95
16478,1.00,8250.00,402.37,800654.00,5626.53
16480,1.00,8251.00,400.57,643783.00,5036.79
16482,1.00,8252.00,401.98,458607.00,3625.58
16484,1.00,8253.00,402.98,608961.00,4320.94
16486,1.00,8254.00,402.93,756397.00,4913.03
16488,1.00,8255.00,402.13,556860.00,3896.28
16490,1.00,8256.00,402.70,706535.00,4920.12
16492,1.00,8257.00,402.63,550853.00,4065.85
16494,1.00,8258.00,402.43,640812.00,5004.24
16496,1.00,8259.00,403.69,518241.00,3788.50
16498,1.00,8260.00,403.51,782696.00,5737.81
16500,1.00,8261.00,405.34,872925.00,5200.70
16502,1.00,8262.00,405.47,890758.00,5320.90
16504,1.00,8263.00,406.36,864034.00,5250.90
16506,1.00,8264.00,406.12,835407.00,5403.28
16508,1.00,8265.00,405.86,802478.00,5693.96
16510,1.00,8266.00,406.83,680314.00,4880.36
16512,1.00,8267.00,405.75,739732.00,5061.14
16514,1.00,8268.00,405.04,679364.00,4608.94
16516,1.00,8269.00,407.85,690864.00,4495.17
16518,1.00,8270.00,407.06,668060.00,4359.79
16520,1.00,8271.00,406.03,648877.00,4714.20
16522,1.00,8272.00,405.56,492936.00,3308.73
16524,1.00,8273.00,406.53,521026.00,3910.32
16526,1.00,8274.00,406.99,671007.00,4924.36
16528,1.00,8275.00,407.39,636479.00,4458.58
16530,1.00,8276.00,406.09,660626.00,4308.56
16532,1.00,8277.00,406.35,1070758.00,6681.62
16534,1.00,8278.00,405.60,1022171.00,6132.31
16536,1.00,8279.00,405.87,884977.00,5776.23
16538,1.00,8280.00,406.72,960586.00,6452.96
16540,1.00,8281.00,407.56,972056.00,6410.12
16542,1.00,8282.00,407.54,1041671.00,6607.22
16544,1.00,8283.00,409.68,1010255.00,6730.15
16546,1.00,8284.00,409.55,868438.00,5871.31
16548,1.00,8285.00,409.22,778799.00,5514.92
16550,1.00,8286.00,408.95,942539.00,6260.46
16552,1.00,8287.00,409.18,1049029.00,6757.55
16554,1.00,8288.00,409.79,891984.00,6118.81
16556,1.00,8289.00,409.83,1022070.00,6870.83
16558,1.00,8290.00,410.50,987790.00,6281.43
16560,1.00,8291.00,410.46,1054063.00,6472.50
16562,1.00,8292.00,409.17,795073.00,5443.66
16564,1.00,8293.00,409.35,800780.00,5444.68
16566,1.00,8294.00,409.69,671410.00,4873.02
16568,1.00,8295.00,410.23,561644.00,3847.96
16570,1.00,8296.00,412.84,542849.00,3910.32
16572,1.00,8297.00,411.73,641840.00,4118.72
16574,1.00,8298.00,410.53,776067.00,5113.53
16576,1.00,8299.00,409.88,721518.00,5217.36
16578,1.00,8300.00,409.92,892126.00,5672.15
16580,1.00,8301.00,410.12,873290.00,5553.06
16582,1.00,8302.00,409.85,880239.00,5652.36
16584,1.00,8303.00,408.86,796731.00,5419.57
16586,1.00,8304.00,408.86,901788.00,5700.36
16588,1.00,8305.00,408.71,852573.00,5544.33
16590,1.00,8306.00,409.15,823371.00,5058.65
16592,1.00,8307.00,408.46,664386.00,4713.14
16594,1.00,8308.00,407.60,568833.00,3823.98
16596,1.00,8309.00,407.65,851218.00,5366.96
16598,1.00,8310.00,407.79,862942.00,5882.69
16600,1.00,8311.00,408.88,688533.00,4584.09
16602,1.00,8312.00,409.78,638105.00,4434.79
16604,1.00,8313.00,408.28,561680.00,3976.43
16606,1.00,8314.00,408.87,702827.00,5069.54
16608,1.00,8315.00,407.87,690222.00,4511.87
16610,1.00,8316.00,407.39,759889.00,5355.19
16612,1.00,8317.00,407.39,680685.00,5243.67
16614,1.00,8318.00,408.28,480273.00,3457.85
16616,1.00,8319.00,407.54,497841.00,3621.16
16618,1.00,8320.00,407.17,447815.00,3337.45
16620,1.00,8321.00,407.68,462237.00,3634.52
16622,1.00,8322.00,408.34,409771.00,3048.16
16624,1.00,8323.00,408.20,485996.00,3778.67
16626,1.00,8324.00,408.24,578493.00,4401.84
16628,1.00,8325.00,408.78,762454.00,5551.27
16630,1.00,8326.00,409.46,914323.00,5907.34
16632,1.00,8327.00,410.67,930606.00,6088.87
16634,1.00,8328.00,410.05,810826.00,5390.25
16636,1.00,8329.00,410.92,623905.00,4640.76
16638,1.00,8330.00,414.38,521533.00,3965.11
16640,1.00,8331.00,414.68,597935.00,4296.59
16642,1.00,8332.00,414.22,494550.00,3798.24
16644,1.00,8333.00,414.52,541697.00,4352.31
16646,1.00,8334.00,413.38,612400.00,4588.08
16648,1.00,8335.00,414.36,680044.00,4089.11
16650,1.00,8336.00,415.08,522452.00,3871.05
16652,1.00,8337.00,414.61,826702.00,6052.00
16654,1.00,8338.00,414.03,666556.00,5011.09
16656,1.00,8339.00,414.51,541600.00,4142.94
16658,1.00,8340.00,414.73,645059.00,4569.83
16660,1.00,8341.00,414.69,410704.00,2984.61
16662,1.00,8342.00,416.35,654301.00,4522.76
16664,1.00,8343.00,417.12,687665.00,4516.20
16666,1.00,8344.00,418.09,745402.00,5077.18
16668,1.00,8345.00,419.84,502505.00,3451.60
16670,1.00,8346.00,419.03,432698.00,2990.38
16672,1.00,8347.00,418.24,527613.00,3575.28
16674,1.00,8348.00,417.11,746564.00,5241.16
16676,1.00,8349.00,416.35,625043.00,4468.95
16678,1.00,8350.00,416.29,972211.00,6424.52
16680,1.00,8351.00,416.56,1039460.00,6418.72
16682,1.00,8352.00,416.62,659812.00,4831.23
16684,1.00,8353.00,417.57,495858.00,3543.66
16686,1.00,8354.00,417.63,425465.00,2890.20
16688,1.00,8355.00,418.57,422863.00,2977.88
16690,1.00,8356.00,419.62,468555.00,2950.93
16692,1.00,8357.00,419.52,669297.00,4449.06
16694,1.00,8358.00,419.06,1011266.00,5832.43
16696,1.00,8359.00,418.88,1022188.00,5941.48
16698,1.00,8360.00,418.18,970635.00,6249.59
16700,1.00,8361.00,419.02,582404.00,4085.13
16702,1.00,8362.00,419.61,523670.00,3713.85
16704,1.00,8363.00,419.80,620720.00,4201.60
16706,1.00,8364.00,419.50,562306.00,3871.32
16708,1.00,8365.00,419.04,560446.00,4022.82
16710,1.00,8366.00,417.57,842552.00,5675.66
16712,1.00,8367.00,417.99,1015751.00,6775.41
16714,1.00,8368.00,418.16,1019189.00,6436.04
16716,1.00,8369.00,418.78,642576.00,4445.80
16718,1.00,8370.00,419.55,760670.00,5293.46
16720,1.00,8371.00,418.39,683462.00,4847.53
16722,1.00,8372.00,419.17,676002.00,4760.01
16724,1.00,8373.00,419.15,588999.00,4047.97
16726,1.00,8374.00,418.68,643466.00,4481.08
16728,1.00,8375.00,416.95,668817.00,4812.44
16730,1.00,8376.00,407.98,732049.00,6180.31
16732,1.00,8377.00,397.37,740411.00,5516.89
16734,1.00,8378.00,388.34,880319.00,6087.07
16736,1.00,8379.00,383.57,788797.00,5627.64
16738,1.00,8380.00,376.95,557918.00,4311.71
16740,1.00,8381.00,368.56,776469.00,5505.76
16742,1.00,8382.00,364.04,715324.00,5145.47
16744,1.00,8383.00,359.38,628860.00,4712.81
16746,1.00,8384.00,354.72,658866.00,4744.06
16748,1.00,8385.00,351.44,671723.00,4773.74
16750,1.00,8386.00,347.28,715337.00,5050.18
16752,1.00,8387.00,344.20,655464.00,4649.97
16754,1.00,8388.00,340.02,680230.00,4792.22
16756,1.00,8389.00,339.73,720729.00,4833.92
16758,1.00,8390.00,336.39,827212.00,5856.34
16760,1.00,8391.00,334.32,755609.00,5652.71
16762,1.00,8392.00,330.61,753924.00,5504.31
16764,1.00,8393.00,326.38,667778.00,4947.65
16766,1.00,8394.00,325.46,727626.00,4895.42
16768,1.00,8395.00,322.55,745177.00,5518.97
16770,1.00,8396.00,320.29,732816.00,5386.00
16772,1.00,8397.00,318.01,633987.00,4765.97
16774,1.00,8398.00,315.56,691929.00,4999.76
16776,1.00,8399.00,312.92,817811.00,5611.15
16778,1.00,8400.00,313.17,573666.00,4155.56
16780,1.00,8401.00,310.56,494712.00,3475.98
16782,1.00,8402.00,307.66,452736.00,3325.82
16784,1.00,8403.00,305.93,512005.00,3696.05
16786,1.00,8404.00,303.80,734381.00,5076.24
16788,1.00,8405.00,301.37,804643.00,5519.97
16790,1.00,8406.00,299.42,543929.00,3810.81
16792,1.00,8407.00,296.73,820464.00,6184.39
16794,1.00,8408.00,294.00,729045.00,5083.19
16796,1.00,8409.00,292.49,672043.00,4599.15
16798,1.00,8410.00,291.42,691985.00,4406.12
16800,1.00,8411.00,289.59,752548.00,5237.72
16802,1.00,8412.00,288.42,872859.00,5761.77
16804,1.00,8413.00,286.12,823878.00,5619.88
16806,1.00,8414.00,284.45,993701.00,6558.92
16808,1.00,8415.00,282.93,855870.00,6019.83
16810,1.00,8416.00,281.10,791693.00,5787.63
16812,1.00,8417.00,279.20,913982.00,6102.60
16814,1.00,8418.00,278.45,500650.00,3532.14
16816,1.00,8419.00,277.42,526423.00,3976.43
16818,1.00,8420.00,275.88,588620.00,4536.31
16820,1.00,8421.00,275.52,660622.00,4860.73
16822,1.00,8422.00,274.87,700492.00,5043.88
16824,1.00,8423.00,273.00,730234.00,5135.56
16826,1.00,8424.00,272.46,438487.00,3298.83
16828,1.00,8425.00,270.08,439723.00,3124.20
16830,1.00,8426.00,268.07,479571.00,3792.41
16832,1.00,8427.00,265.80,730161.00,5376.04
16834,1.00,8428.00,265.21,892310.00,6030.29
16836,1.00,8429.00,263.28,680608.00,5039.79
16838,1.00,8430.00,262.67,829967.00,5631.11
16840,1.00,8431.00,262.56,1017506.00,6188.00
16842,1.00,8432.00,262.49,1049510.00,6677.87
16844,1.00,8433.00,262.39,970845.00,6247.91
16846,1.00,8434.00,262.48,852227.00,5669.92
16848,1.00,8435.00,261.04,860506.00,5887.10
16850,1.00,8436.00,258.55,994136.00,6561.08
16852,1.00,8437.00,257.43,803409.00,5385.11
16854,1.00,8438.00,255.60,763228.00,5198.13
16856,1.00,8439.00,254.41,788642.00,5587.03
16858,1.00,8440.00,252.68,697905.00,5336.85
16860,1.00,8441.00,251.63,921732.00,6606.92
16862,1.00,8442.00,250.92,887999.00,6059.53
16864,1.00,8443.00,249.86,1020965.00,6846.43
16866,1.00,8444.00,247.29,697941.00,5150.47
16868,1.00,8445.00,247.14,514163.00,3708.05
16870,1.00,8446.00,247.62,712736.00,5067.97
16872,1.00,8447.00,246.53,679424.00,4698.90
16874,1.00,8448.00,245.70,816027.00,5615.66
16876,1.00,8449.00,247.34,486598.00,3626.96
16878,1.00,8450.00,245.43,529121.00,4098.83
16880,1.00,8451.00,242.82,577811.00,4687.10
16882,1.00,8452.00,241.38,727692.00,5156.86
16884,1.00,8453.00,240.86,850128.00,6008.29
16886,1.00,8454.00,239.98,841426.00,5435.14
16888,1.00,8455.00,239.40,1047502.00,6702.88
16890,1.00,8456.00,239.10,977893.00,6568.13
16892,1.00,8457.00,238.28,930854.00,6449.60
16894,1.00,8458.00,237.98,793565.00,5800.19
16896,1.00,8459.00,238.25,836231.00,6112.34
16898,1.00,8460.00,237.45,855534.00,6200.87
16900,1.00,8461.00,237.17,711198.00,5669.17
16902,1.00,8462.00,236.67,493206.00,3458.14
16904,1.00,8463.00,235.16,512528.00,3715.07
16906,1.00,8464.00,234.13,442242.00,3123.88
16908,1.00,8465.00,231.37,505706.00,3670.29
16910,1.00,8466.00,230.32,443954.00,3170.78
16912,1.00,8467.00,228.95,542074.00,3911.38
16914,1.00,8468.00,227.93,958771.00,6229.41
16916,1.00,8469.00,226.77,936833.00,5744.61
16918,1.00,8470.00,226.75,1001382.00,6304.97
16920,1.00,8471.00,225.74,1075532.00,6909.39
16922,1.00,8472.00,223.62,724992.00,5080.19
16924,1.00,8473.00,222.69,564205.00,4233.99
16926,1.00,8474.00,223.32,586525.00,4567.11
16928,1.00,8475.00,221.69,655619.00,4972.25
16930,1.00,8476.00,221.39,643621.00,4700.83
16932,1.00,8477.00,219.57,551617.00,4616.54
16934,1.00,8478.00,220.19,679642.00,5140.84
16936,1.00,8479.00,219.50,672064.00,4699.39
16938,1.00,8480.00,218.48,674527.00,4663.92
16940,1.00,8481.00,216.95,501170.00,3734.40
16942,1.00,8482.00,215.64,553565.00,4176.33
16944,1.00,8483.00,214.33,720756.00,5230.46
16946,1.00,8484.00,212.77,1049890.00,7066.30
16948,1.00,8485.00,212.00,1041827.00,6680.44
16950,1.00,8486.00,211.65,756652.00,5492.14
16952,1.00,8487.00,212.08,700764.00,5031.35
16954,1.00,8488.00,210.82,728986.00,5391.12
16956,1.00,8489.00,210.71,716364.00,5354.82
16958,1.00,8490.00,210.32,476150.00,3254.85
16960,1.00,8491.00,208.64,515895.00,4001.13
16962,1.00,8492.00,207.86,935559.00,6473.95
16964,1.00,8493.00,207.71,982416.00,6702.79
16966,1.00,8494.00,207.44,991893.00,6646.44
16968,1.00,8495.00,205.46,815597.00,5374.94
16970,1.00,8496.00,206.00,454805.00,3153.27
16972,1.00,8497.00,205.07,523764.00,3874.08
16974,1.00,8498.00,203.45,572639.00,4168.47
16976,1.00,8499.00,201.39,520099.00,3738.67
16978,1.00,8500.00,201.34,577867.00,4642.47
16980,1.00,8501.00,200.46,539077.00,3880.05
16982,1.00,8502.00,198.88,761905.00,5177.79
16984,1.00,8503.00,197.47,567073.00,4129.41
16986,1.00,8504.00,195.45,606026.00,4695.23
16988,1.00,8505.00,195.50,757435.00,5416.52
16990,1.00,8506.00,195.87,716789.00,4923.20
16992,1.00,8507.00,195.19,496967.00,3780.42
16994,1.00,8508.00,194.95,885779.00,5487.89
16996,1.00,8509.00,194.50,698127.00,4843.40
16998,1.00,8510.00,192.68,526038.00,3572.71
17000,1.00,8511.00,191.33,571967.00,3860.72
17002,1.00,8512.00,191.48,828562.00,5227.95
17004,1.00,8513.00,191.40,758207.00,5016.08
17006,1.00,8514.00,189.96,706098.00,5685.34
17008,1.00,8515.00,189.08,717123.00,5171.41
17010,1.00,8516.00,189.08,673443.00,4987.40
17012,1.00,8517.00,187.68,694995.00,4824.76
17014,1.00,8518.00,186.40,647682.00,5035.39
17016,1.00,8519.00,185.39,762618.00,5716.16
17018,1.00,8520.00,183.70,976474.00,6333.68
17020,1.00,8521.00,184.22,958443.00,6361.18
17022,1.00,8522.00,183.27,1144212.00,7155.09
17024,1.00,8523.00,183.45,1022886.00,6707.71
17026,1.00,8524.00,183.61,848174.00,6156.59
17028,1.00,8525.00,182.98,881504.00,6264.48
17030,1.00,8526.00,182.08,989846.00,6677.20
17032,1.00,8527.00,180.99,987908.00,6692.81
17034,1.00,8528.00,181.06,790561.00,5844.15
17036,1.00,8529.00,180.80,653700.00,5202.30
17038,1.00,8530.00,179.59,670979.00,4787.84
17040,1.00,8531.00,178.39,833047.00,5885.42
17042,1.00,8532.00,177.28,826523.00,5870.94
17044,1.00,8533.00,177.19,541997.00,3896.99
17046,1.00,8534.00,177.61,642275.00,4761.72
17048,1.00,8535.00,177.11,525665.00,4061.06
17050,1.00,8536.00,175.12,572063.00,3877.37
17052,1.00,8537.00,173.48,860547.00,5855.03
17054,1.00,8538.00,173.45,777793.00,5678.89
17056,1.00,8539.00,173.45,687178.00,5058.29
17058,1.00,8540.00,173.21,553025.00,3989.88
17060,1.00,8541.00,170.68,516151.00,3753.43
17062,1.00,8542.00,171.43,647640.00,5030.12
17064,1.00,8543.00,171.08,599550.00,4392.10
17066,1.00,8544.00,168.88,559115.00,4188.25
17068,1.00,8545.00,169.22,651293.00,4596.37
17070,1.00,8546.00,168.76,820835.00,5824.58
17072,1.00,8547.00,168.79,810230.00,5878.91
17074,1.00,8548.00,168.78,658722.00,4939.15
17076,1.00,8549.00,167.97,505680.00,3967.44
17078,1.00,8550.00,167.87,581596.00,4489.86
17080,1.00,8551.00,168.54,627054.00,4667.63
17082,1.00,8552.00,169.23,597489.00,4502.03
17084,1.00,8553.00,166.83,762567.00,5922.22
17086,1.00,8554.00,166.05,901568.00,6345.33
17088,1.00,8555.00,165.53,870394.00,5978.76
17090,1.00,8556.00,165.41,869210.00,5897.28
17092,1.00,8557.00,165.12,728450.00,5267.58
17094,1.00,8558.00,165.76,766462.00,5619.06
17096,1.00,8559.00,165.67,785758.00,5637.09
17098,1.00,8560.00,164.55,828482.00,5780.55
17100,1.00,8561.00,164.88,830796.00,5901.73
17102,1.00,8562.00,165.92,857383.00,6123.76
17104,1.00,8563.00,166.44,834587.00,5708.80
17106,1.00,8564.00,166.18,623973.00,4497.58
17108,1.00,8565.00,166.15,577196.00,4338.30
17110,1.00,8566.00,166.86,510843.00,3807.24
17112,1.00,8567.00,164.91,627704.00,4763.06
17114,1.00,8568.00,164.24,651672.00,4715.28
17116,1.00,8569.00,163.92,813005.00,5447.50
17118,1.00,8570.00,163.93,866064.00,6059.28
17120,1.00,8571.00,164.53,578573.00,4373.57
17122,1.00,8572.00,162.90,563349.00,4022.12
17124,1.00,8573.00,161.34,732095.00,5298.32
17126,1.00,8574.00,161.90,971287.00,6358.36
17128,1.00,8575.00,161.47,942193.00,6079.07
17130,1.00,8576.00,160.77,774609.00,5144.10
17132,1.00,8577.00,160.52,770102.00,5367.56
17134,1.00,8578.00,161.41,822162.00,5686.32
17136,1.00,8579.00,161.31,726776.00,5262.05
17138,1.00,8580.00,161.37,720746.00,4878.27
17140,1.00,8581.00,161.24,708876.00,4842.18
17142,1.00,8582.00,159.60,632297.00,4318.62
17144,1.00,8583.00,158.70,775689.00,5485.59
17146,1.00,8584.00,158.87,786650.00,5456.13
17148,1.00,8585.00,158.45,622667.00,4520.81
17150,1.00,8586.00,159.86,540521.00,4079.62
17152,1.00,8587.00,158.47,670103.00,4716.07
17154,1.00,8588.00,156.46,796295.00,5467.67
17156,1.00,8589.00,155.94,828056.00,5599.18
17158,1.00,8590.00,157.55,665255.00,4730.36
17160,1.00,8591.00,155.69,522567.00,3625.02
17162,1.00,8592.00,155.53,538823.00,4123.57
17164,1.00,8593.00,153.50,554857.00,3963.81
17166,1.00,8594.00,153.28,527879.00,3866.28
17168,1.00,8595.00,152.55,747448.00,5383.46
17170,1.00,8596.00,153.15,1020322.00,6467.17
17172,1.00,8597.00,154.09,882850.00,5227.05
17174,1.00,8598.00,153.09,628254.00,4548.69
17176,1.00,8599.00,152.30,785768.00,4821.65
17178,1.00,8600.00,153.01,873616.00,5511.94
17180,1.00,8601.00,153.20,657465.00,4508.13
17182,1.00,8602.00,152.31,490058.00,3722.04
17184,1.00,8603.00,152.75,823460.00,5367.73
17186,1.00,8604.00,152.27,919848.00,5429.82
17188,1.00,8605.00,151.43,834768.00,5191.42
17190,1.00,8606.00,150.66,671768.00,4735.27
17192,1.00,8607.00,149.76,603620.00,4049.74
17194,1.00,8608.00,149.89,759966.00,5121.74
17196,1.00,8609.00,149.47,682307.00,4672.59
17198,1.00,8610.00,149.12,570952.00,4401.76
17200,1.00,8611.00,149.38,531573.00,4114.54
17202,1.00,8612.00,147.23,688560.00,4858.05
17204,1.00,8613.00,146.88,566512.00,4484.71
17206,1.00,8614.00,146.78,546970.00,4276.73
17208,1.00,8615.00,144.73,591780.00,4942.57
17210,1.00,8616.00,145.31,491036.00,3787.58
17212,1.00,8617.00,146.03,503811.00,3887.70
17214,1.00,8618.00,145.78,555007.00,4091.59
17216,1.00,8619.00,144.50,570697.00,4560.97
17218,1.00,8620.00,145.14,578230.00,4547.49
17220,1.00,8621.00,145.64,542328.00,4079.64
17222,1.00,8622.00,145.05,667713.00,5078.39
17224,1.00,8623.00,145.47,608365.00,4622.20
17226,1.00,8624.00,144.28,543073.00,4280.56
17228,1.00,8625.00,142.30,621537.00,4114.39
17230,1.00,8626.00,141.58,747510.00,4829.73
17232,1.00,8627.00,141.33,895522.00,6359.07
17234,1.00,8628.00,139.23,658965.00,4685.18
17236,1.00,8629.00,139.76,812129.00,6007.10
17238,1.00,8630.00,139.25,717905.00,5289.44
17240,1.00,8631.00,139.00,799379.00,5239.81
17242,1.00,8632.00,138.34,709797.00,4863.22
17244,1.00,8633.00,138.29,660096.00,4741.96
17246,1.00,8634.00,137.73,763829.00,5226.43
17248,1.00,8635.00,135.95,627913.00,5012.44
17250,1.00,8636.00,136.11,693802.00,5293.55
17252,1.00,8637.00,136.54,663344.00,5074.29
17254,1.00,8638.00,135.74,514374.00,3496.60
17256,1.00,8639.00,135.26,801149.00,5549.05
17258,1.00,8640.00,134.43,980583.00,6522.59
17260,1.00,8641.00,134.61,645666.00,4938.84
17262,1.00,8642.00,134.15,663072.00,4680.73
17264,1.00,8643.00,133.41,771975.00,5547.13
17266,1.00,8644.00,132.76,586157.00,4076.71
17268,1.00,8645.00,130.29,744314.00,5305.46
17270,1.00,8646.00,130.88,916269.00,6059.49
17272,1.00,8647.00,130.73,1024789.00,6370.81
17274,1.00,8648.00,129.81,814092.00,5682.89
17276,1.00,8649.00,128.61,571517.00,4403.53
17278,1.00,8650.00,128.34,809213.00,5397.71
17280,1.00,8651.00,127.89,891754.00,6054.25
17282,1.00,8652.00,127.47,1035398.00,6977.82
17284,1.00,8653.00,127.16,896442.00,6377.55
17286,1.00,8654.00,127.73,511175.00,3584.79
17288,1.00,8655.00,128.30,478562.00,3246.92
17290,1.00,8656.00,128.67,660767.00,4551.25
17292,1.00,8657.00,127.49,761610.00,5471.40
17294,1.00,8658.00,127.04,1072017.00,6813.52
17296,1.00,8659.00,126.60,937344.00,6243.98
17298,1.00,8660.00,126.75,910793.00,6148.96
17300,1.00,8661.00,126.72,902191.00,6150.29
17302,1.00,8662.00,126.92,590159.00,4489.81
17304,1.00,8663.00,125.95,529385.00,3954.10
17306,1.00,8664.00,127.24,442532.00,3162.00
17308,1.00,8665.00,128.48,550108.00,3662.11
17310,1.00,8666.00,128.61,522784.00,3591.10
17312,1.00,8667.00,127.68,489784.00,3647.26
17314,1.00,8668.00,128.06,513043.00,3509.18
17316,1.00,8669.00,128.78,452014.00,3044.43
17318,1.00,8670.00,128.72,571943.00,4268.68
17320,1.00,8671.00,128.04,710284.00,5292.69
17322,1.00,8672.00,126.33,786634.00,5722.79
17324,1.00,8673.00,125.77,885299.00,6360.55
17326,1.00,8674.00,126.04,822738.00,6034.95
17328,1.00,8675.00,126.46,710597.00,5202.39
17330,1.00,8676.00,125.99,652546.00,4731.57
17332,1.00,8677.00,124.77,797598.00,6042.73
